# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0   62.4 140.00 0.0500 0.0250 6.4761e-03 6.5066e-01 8.8055e-01 7.7974e-01 8.6356e-03 3.3423e+00 1.4094e-01 6.7338e-01 1.8805e-03 5.0241e-01 2.7659e-01 7.1652e-01 -1.5583e-03 2.3591e+00 -9.7922e-02 7.9640e-01 6.7843e-03 4.4314e-02 5.6842e-03 2.7654e-02
 100.0   62.4 140.00 0.0500 0.0250 6.4558e-03 6.4724e-01 8.8010e-01 7.8418e-01 8.6316e-03 3.3308e+00 1.4234e-01 7.0034e-01 1.8800e-03 5.0436e-01 2.7834e-01 7.1209e-01 -1.5514e-03 2.3597e+00 -8.9414e-02 7.9323e-01 6.7619e-03 4.4307e-02 5.6931e-03 2.7659e-02
 100.0   62.4 140.00 0.0500 0.0250 6.4524e-03 6.4728e-01 8.7986e-01 7.8077e-01 8.6506e-03 3.3288e+00 1.4118e-01 6.3994e-01 1.8913e-03 5.0376e-01 2.7644e-01 7.0051e-01 -1.5463e-03 2.3556e+00 -9.1395e-02 7.8410e-01 6.7640e-03 4.4243e-02 5.6934e-03 2.7598e-02
 100.0   62.4 140.00 0.0500 0.0250 6.4540e-03 6.4684e-01 8.7711e-01 7.6933e-01 8.6196e-03 3.3308e+00 1.3773e-01 6.9766e-01 1.8793e-03 5.0426e-01 2.7420e-01 7.0858e-01 -1.5594e-03 2.3613e+00 -9.9095e-02 8.2043e-01 6.7618e-03 4.4333e-02 5.6985e-03 2.7678e-02
 100.0   62.4 140.00 0.0500 0.0250 6.4565e-03 6.4744e-01 8.7763e-01 7.7239e-01 8.6058e-03 3.3322e+00 1.3454e-01 6.5582e-01 1.8754e-03 5.0209e-01 2.7318e-01 7.0737e-01 -1.5728e-03 2.3584e+00 -9.8065e-02 8.1230e-01 6.7637e-03 4.4275e-02 5.6877e-03 2.7624e-02
 100.0   62.4 140.00 0.0500 0.0250 6.4690e-03 6.4754e-01 8.7700e-01 7.8219e-01 8.6328e-03 3.3440e+00 1.3358e-01 6.6464e-01 1.8763e-03 5.0562e-01 2.7242e-01 7.0874e-01 -1.5595e-03 2.3641e+00 -9.1369e-02 8.2375e-01 6.7768e-03 4.4275e-02 5.7054e-03 2.7608e-02
 100.0   62.4 140.00 0.0500 0.0250 6.4407e-03 6.4551e-01 8.7875e-01 7.8407e-01 8.6600e-03 3.3272e+00 1.4078e-01 6.3485e-01 1.8914e-03 5.0447e-01 2.7225e-01 7.0170e-01 -1.5169e-03 2.3494e+00 -9.8305e-02 7.9731e-01 6.7488e-03 4.4234e-02 5.7022e-03 2.7596e-02
 100.0   62.4 140.00 0.0500 0.0250 6.4610e-03 6.4807e-01 8.7586e-01 7.7250e-01 8.6506e-03 3.3284e+00 1.3118e-01 6.5352e-01 1.8819e-03 5.0458e-01 2.7382e-01 7.1553e-01 -1.5510e-03 2.3531e+00 -9.8657e-02 7.9236e-01 6.7706e-03 4.4269e-02 5.6986e-03 2.7595e-02
 100.0   62.4 140.00 0.0500 0.0250 6.4477e-03 6.4539e-01 8.7097e-01 7.4637e-01 8.6308e-03 3.3238e+00 1.3971e-01 6.5182e-01 1.8936e-03 5.0145e-01 2.7431e-01 7.0468e-01 -1.5635e-03 2.3566e+00 -9.3408e-02 8.2842e-01 6.7541e-03 4.4270e-02 5.6762e-03 2.7636e-02
 100.0   62.4 140.00 0.0500 0.0250 6.4473e-03 6.4751e-01 8.8164e-01 7.9004e-01 8.6516e-03 3.3277e+00 1.3663e-01 6.7044e-01 1.8905e-03 5.0413e-01 2.7911e-01 7.0363e-01 -1.5412e-03 2.3549e+00 -9.5852e-02 8.0149e-01 6.7558e-03 4.4287e-02 5.6999e-03 2.7629e-02
