# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0   39.0 155.00 0.0500 0.0250 4.6652e-03 5.9523e-01 6.9021e-01 8.2520e-01 6.4569e-03 4.5615e+00 7.9321e-02 6.5009e-01 1.7659e-03 7.7266e-01 1.7626e-01 7.5714e-01 -1.6643e-03 3.1715e+00 -4.7548e-02 7.5471e-01 6.2497e-03 5.8501e-02 8.5496e-03 3.6880e-02
 100.0   39.0 155.00 0.0500 0.0250 4.6673e-03 5.9657e-01 6.9046e-01 8.0756e-01 6.5002e-03 4.5644e+00 6.7237e-02 6.3740e-01 1.7653e-03 7.7301e-01 1.7273e-01 7.5682e-01 -1.6319e-03 3.1655e+00 -5.5982e-02 7.8396e-01 6.2544e-03 5.8566e-02 8.5517e-03 3.6929e-02
 100.0   39.0 155.00 0.0500 0.0250 4.6622e-03 5.9607e-01 6.9565e-01 8.3183e-01 6.4484e-03 4.5638e+00 6.3533e-02 6.5088e-01 1.7562e-03 7.7170e-01 1.7174e-01 7.3825e-01 -1.6602e-03 3.1676e+00 -5.7641e-02 7.4873e-01 6.2395e-03 5.8496e-02 8.5554e-03 3.6875e-02
 100.0   39.0 155.00 0.0500 0.0250 4.6708e-03 5.9672e-01 6.9131e-01 8.3766e-01 6.4769e-03 4.5659e+00 8.6923e-02 7.5423e-01 1.7705e-03 7.7263e-01 1.7398e-01 7.6556e-01 -1.6627e-03 3.1643e+00 -4.6938e-02 7.9705e-01 6.2570e-03 5.8524e-02 8.5559e-03 3.6881e-02
 100.0   39.0 155.00 0.0500 0.0250 4.6689e-03 5.9699e-01 6.8953e-01 8.1958e-01 6.4853e-03 4.5686e+00 8.1350e-02 6.2955e-01 1.7653e-03 7.7431e-01 1.7687e-01 7.5928e-01 -1.6493e-03 3.1643e+00 -4.5424e-02 7.4893e-01 6.2603e-03 5.8535e-02 8.5591e-03 3.6885e-02
 100.0   39.0 155.00 0.0500 0.0250 4.6704e-03 5.9719e-01 6.9115e-01 8.2927e-01 6.4720e-03 4.5598e+00 7.5793e-02 6.4979e-01 1.7586e-03 7.7388e-01 1.7927e-01 7.4981e-01 -1.6601e-03 3.1680e+00 -4.5497e-02 7.7563e-01 6.2585e-03 5.8508e-02 8.5565e-03 3.6884e-02
 100.0   39.0 155.00 0.0500 0.0250 4.6626e-03 5.9704e-01 6.9216e-01 8.3159e-01 6.4662e-03 4.5615e+00 8.2231e-02 6.6845e-01 1.7559e-03 7.7365e-01 1.6986e-01 7.5978e-01 -1.6528e-03 3.1657e+00 -5.7309e-02 7.6360e-01 6.2506e-03 5.8502e-02 8.5593e-03 3.6871e-02
 100.0   39.0 155.00 0.0500 0.0250 4.6673e-03 5.9386e-01 6.8150e-01 8.0041e-01 6.4773e-03 4.5678e+00 8.0852e-02 6.7610e-01 1.7614e-03 7.7455e-01 1.7706e-01 7.5428e-01 -1.6460e-03 3.1718e+00 -5.2234e-02 7.4748e-01 6.2505e-03 5.8504e-02 8.5495e-03 3.6884e-02
 100.0   39.0 155.00 0.0500 0.0250 4.6630e-03 5.9634e-01 6.9019e-01 8.2997e-01 6.4742e-03 4.5671e+00 8.8817e-02 6.7322e-01 1.7547e-03 7.7441e-01 1.7443e-01 7.5701e-01 -1.6433e-03 3.1731e+00 -4.9937e-02 7.5129e-01 6.2442e-03 5.8498e-02 8.5512e-03 3.6884e-02
 100.0   39.0 155.00 0.0500 0.0250 4.6681e-03 5.9699e-01 6.8987e-01 8.2571e-01 6.4760e-03 4.5582e+00 7.4492e-02 6.3816e-01 1.7672e-03 7.7377e-01 1.6980e-01 7.5139e-01 -1.6518e-03 3.1646e+00 -5.5129e-02 7.6826e-01 6.2542e-03 5.8496e-02 8.5595e-03 3.6866e-02
