# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0   39.0 140.00 0.0500 0.0250 4.0000e-04 3.8400e-02 9.2000e-01 7.6960e-01 -2.0000e-04 2.1960e-01 -3.0426e-01 8.6273e-01 1.0000e-04 2.9900e-02 3.0441e-01 9.0087e-01 -7.0000e-04 1.6510e-01 -5.7532e-01 1.0706e+00 4.0000e-04 2.4000e-03 3.0000e-04 1.7000e-03
 100.0   39.0 140.00 0.0500 0.0250 -1.0000e-04 9.9000e-03 -9.8000e-01 9.4060e-01 -8.0000e-04 1.3360e-01 -3.5497e-01 4.9481e-01 1.0000e-04 9.9000e-03 9.8000e-01 9.4060e-01 -8.0000e-04 1.3360e-01 -3.5497e-01 4.9481e-01 1.0000e-04 1.6000e-03 1.0000e-04 1.4000e-03
 100.0   39.0 140.00 0.0500 0.0250 3.0000e-04 2.9100e-02 9.4000e-01 8.2540e-01 1.0000e-04 3.2990e-01 3.6406e-01 7.2293e-01 0.0000e+00 4.0000e-02 0.0000e+00 8.8000e-01 -2.0000e-04 2.5960e-01 4.4524e-01 1.1805e+00 3.0000e-04 2.9000e-03 4.0000e-04 2.2000e-03
 100.0   39.0 140.00 0.0500 0.0250 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 -3.0000e-04 1.6910e-01 -8.7250e-02 4.8215e-01 0.0000e+00 4.0000e-02 0.0000e+00 8.8000e-01 -5.0000e-04 1.0750e-01 -3.1395e-01 6.2291e-01 2.0000e-04 1.7000e-03 4.0000e-04 1.1000e-03
 100.0   39.0 140.00 0.0500 0.0250 0.0000e+00 0.0000e+00       -nan       -nan -4.0000e-04 9.8400e-02 -2.8585e-01 6.6570e-01 0.0000e+00 0.0000e+00       -nan       -nan -4.0000e-04 9.8400e-02 -2.8585e-01 6.6570e-01 0.0000e+00 1.0000e-03 0.0000e+00 1.0000e-03
 100.0   39.0 140.00 0.0500 0.0250 6.0000e-04 5.6400e-02 8.8000e-01 6.6160e-01 6.0000e-04 1.9640e-01 4.2990e-01 9.1529e-01 3.0000e-04 2.9100e-02 9.4000e-01 8.2540e-01 -3.0000e-04 1.2910e-01 -1.4217e-01 5.9720e-01 6.0000e-04 2.2000e-03 3.0000e-04 1.3000e-03
 100.0   39.0 140.00 0.0500 0.0250 4.0000e-04 3.8400e-02 9.2000e-01 7.6960e-01 5.0000e-04 1.6750e-01 1.4776e-01 4.6784e-01 -1.0000e-04 9.9000e-03 -9.8000e-01 9.4060e-01 2.0000e-04 1.3960e-01 8.3209e-02 5.7501e-01 4.0000e-04 2.3000e-03 1.0000e-04 1.8000e-03
 100.0   39.0 140.00 0.0500 0.0250 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 2.0000e-04 1.7960e-01 3.8539e-01 1.0983e+00 0.0000e+00 4.0000e-02 0.0000e+00 8.8000e-01 0.0000e+00 1.0000e-01 0.0000e+00 7.0000e-01 2.0000e-04 1.8000e-03 4.0000e-04 1.2000e-03
 100.0   39.0 140.00 0.0500 0.0250 6.0000e-04 5.6400e-02 8.8000e-01 6.6160e-01 5.0000e-04 1.4750e-01 -2.1864e-01 1.4167e+00 3.0000e-04 2.9100e-02 9.4000e-01 8.2540e-01 -4.0000e-04 7.8400e-02 -1.1547e+00 2.1214e+00 6.0000e-04 1.5000e-03 3.0000e-04 6.0000e-04
 100.0   39.0 140.00 0.0500 0.0250 1.0000e-04 9.9000e-03 9.8000e-01 9.4060e-01 -1.0000e-04 1.2990e-01 -4.6975e-02 6.0859e-01 0.0000e+00 0.0000e+00       -nan       -nan -2.0000e-04 1.1960e-01 -1.0716e-01 6.3357e-01 1.0000e-04 1.3000e-03 0.0000e+00 1.2000e-03
