# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0   19.6 140.00 0.0500 0.0250 0.0000e+00 0.0000e+00       -nan       -nan -5.0000e-04 1.4750e-01 -1.8814e-01 5.2178e-01 -2.0000e-04 1.9600e-02 -9.6000e-01 8.8240e-01 -3.0000e-04 1.2910e-01 -1.4217e-01 5.9720e-01 0.0000e+00 1.5000e-03 2.0000e-04 1.3000e-03
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 6.0000e-04 1.9640e-01 4.2990e-01 9.1529e-01 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 2.0000e-04 1.5960e-01 4.4120e-01 1.2379e+00 2.0000e-04 1.8000e-03 2.0000e-04 1.4000e-03
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 -7.0000e-04 1.6510e-01 -5.7532e-01 1.0706e+00 -1.0000e-04 9.9000e-03 -9.8000e-01 9.4060e-01 -8.0000e-04 1.3360e-01 -8.0407e-01 1.2493e+00 2.0000e-04 1.5000e-03 1.0000e-04 1.2000e-03
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 -6.0000e-04 2.7640e-01 -2.5337e-01 5.3552e-01 1.0000e-04 9.9000e-03 9.8000e-01 9.4060e-01 -9.0000e-04 2.4190e-01 -3.4708e-01 6.3004e-01 2.0000e-04 2.6000e-03 1.0000e-04 2.3000e-03
 100.0   19.6 140.00 0.0500 0.0250 5.0000e-04 4.7500e-02 9.0000e-01 7.1500e-01 9.0000e-04 1.6190e-01 2.8140e-01 4.1402e-01 0.0000e+00 0.0000e+00       -nan       -nan 4.0000e-04 1.3840e-01 1.6855e-01 5.5977e-01 5.0000e-04 2.1000e-03 0.0000e+00 1.6000e-03
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 0.0000e+00 2.0000e-01 3.0000e-01 1.0000e+00 3.0000e-04 2.9100e-02 9.4000e-01 8.2540e-01 -5.0000e-04 1.6750e-01 -1.4776e-01 4.6784e-01 2.0000e-04 2.4000e-03 3.0000e-04 1.9000e-03
 100.0   19.6 140.00 0.0500 0.0250 4.0000e-04 3.8400e-02 9.2000e-01 7.6960e-01 -2.0000e-04 2.1960e-01 2.4219e-01 9.0644e-01 0.0000e+00 0.0000e+00       -nan       -nan -6.0000e-04 1.5640e-01 -2.0225e-01 4.8359e-01 4.0000e-04 2.0000e-03 0.0000e+00 1.6000e-03
 100.0   19.6 140.00 0.0500 0.0250 4.0000e-04 3.8400e-02 9.2000e-01 7.6960e-01 9.0000e-04 1.6190e-01 2.8140e-01 4.1402e-01 3.0000e-04 2.9100e-02 9.4000e-01 8.2540e-01 2.0000e-04 1.1960e-01 1.0716e-01 6.3357e-01 4.0000e-04 2.1000e-03 3.0000e-04 1.4000e-03
 100.0   19.6 140.00 0.0500 0.0250 6.0000e-04 7.6400e-02 6.0251e-01 6.5155e-01 4.0000e-04 3.9840e-01 1.3084e-01 6.8189e-01 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 -4.0000e-04 2.3840e-01 -4.7517e-02 2.7430e-01 8.0000e-04 3.4000e-03 2.0000e-04 2.4000e-03
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 0.0000e+00 1.6000e-01 3.7500e-01 1.2700e+00 1.0000e-04 9.9000e-03 9.8000e-01 9.4060e-01 -3.0000e-04 1.2910e-01 3.2259e-01 1.5825e+00 2.0000e-04 1.4000e-03 1.0000e-04 1.1000e-03
