# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0   27.0 140.00 0.0500 0.0250 3.0000e-04 2.9100e-02 9.4000e-01 8.2540e-01 0.0000e+00 1.6000e-01 0.0000e+00 5.2000e-01 1.0000e-04 2.9900e-02 3.0441e-01 9.0087e-01 -4.0000e-04 9.8400e-02 -2.8585e-01 6.6570e-01 3.0000e-04 2.0000e-03 3.0000e-04 1.4000e-03
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 3.0000e-04 2.6910e-01 2.1382e-02 1.0799e+00 1.0000e-04 2.9900e-02 3.0441e-01 9.0087e-01 0.0000e+00 1.8000e-01 0.0000e+00 4.6000e-01 2.0000e-04 2.3000e-03 3.0000e-04 1.8000e-03
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 4.0000e-04 1.5840e-01 5.1091e-01 1.2011e+00 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 0.0000e+00 1.2000e-01 5.0000e-01 1.6400e+00 2.0000e-04 2.0000e-03 2.0000e-04 1.6000e-03
 100.0   27.0 140.00 0.0500 0.0250 4.0000e-04 3.8400e-02 9.2000e-01 7.6960e-01 4.0000e-04 1.7840e-01 -2.3247e-01 1.1740e+00 0.0000e+00 2.0000e-02 0.0000e+00 9.4000e-01 0.0000e+00 1.0000e-01 0.0000e+00 7.0000e-01 4.0000e-04 1.8000e-03 2.0000e-04 1.2000e-03
 100.0   27.0 140.00 0.0500 0.0250 3.0000e-04 2.9100e-02 9.4000e-01 8.2540e-01 8.0000e-04 1.9360e-01 1.7058e-01 3.5906e-01 4.0000e-04 3.8400e-02 9.2000e-01 7.6960e-01 1.0000e-04 1.2990e-01 4.6975e-02 6.0859e-01 3.0000e-04 2.0000e-03 4.0000e-04 1.3000e-03
 100.0   27.0 140.00 0.0500 0.0250 3.0000e-04 2.9100e-02 9.4000e-01 8.2540e-01 0.0000e+00 1.2000e-01 0.0000e+00 6.4000e-01 1.0000e-04 9.9000e-03 9.8000e-01 9.4060e-01 -4.0000e-04 9.8400e-02 -2.8585e-01 6.6570e-01 3.0000e-04 1.6000e-03 1.0000e-04 1.2000e-03
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 7.0000e-04 1.8510e-01 4.9047e-01 9.5261e-01 2.0000e-04 1.9600e-02 9.6000e-01 8.8240e-01 3.0000e-04 1.6910e-01 4.4207e-01 1.1492e+00 2.0000e-04 2.3000e-03 2.0000e-04 1.9000e-03
 100.0   27.0 140.00 0.0500 0.0250 4.0000e-04 3.8400e-02 9.2000e-01 7.6960e-01 5.0000e-04 2.8750e-01 8.5826e-01 2.4639e+00 0.0000e+00 2.0000e-02 0.0000e+00 9.4000e-01 1.0000e-04 1.8990e-01 3.3861e-01 1.0486e+00 4.0000e-04 2.7000e-03 2.0000e-04 2.1000e-03
 100.0   27.0 140.00 0.0500 0.0250 1.0000e-04 9.9000e-03 9.8000e-01 9.4060e-01 -4.0000e-04 1.7840e-01 -4.4018e-01 1.0664e+00 1.0000e-04 9.9000e-03 9.8000e-01 9.4060e-01 -6.0000e-04 1.5640e-01 -5.8588e-01 1.1588e+00 1.0000e-04 1.6000e-03 1.0000e-04 1.4000e-03
 100.0   27.0 140.00 0.0500 0.0250 0.0000e+00 0.0000e+00       -nan       -nan -9.0000e-04 1.8190e-01 -2.2077e-01 3.7039e-01 2.0000e-04 3.9600e-02 4.4485e-01 8.5331e-01 -1.1000e-03 1.3790e-01 -4.5803e-01 3.9885e-01 0.0000e+00 2.1000e-03 4.0000e-04 1.7000e-03
