# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0   27.0 140.00 0.0500 0.0250 1.9700e-02 2.9100e-02 -9.4000e-01 8.2540e-01 2.0000e-02 1.6000e-01 0.0000e+00 5.2000e-01 1.9900e-02 2.9900e-02 -3.0441e-01 9.0087e-01 2.0400e-02 9.8400e-02 2.8585e-01 6.6570e-01 2.6630e-01 2.6460e-01 2.6630e-01 2.6520e-01
 100.0   27.0 140.00 0.0500 0.0250 1.9800e-02 1.9600e-02 -9.6000e-01 8.8240e-01 1.9700e-02 2.6910e-01 -2.1382e-02 1.0799e+00 1.9900e-02 2.9900e-02 -3.0441e-01 9.0087e-01 2.0000e-02 1.8000e-01 9.8686e-15 4.6000e-01 2.6440e-01 2.6230e-01 2.6430e-01 2.6280e-01
 100.0   27.0 140.00 0.0500 0.0250 1.9800e-02 1.9600e-02 -9.6000e-01 8.8240e-01 1.9600e-02 1.5840e-01 -5.1091e-01 1.2011e+00 1.9800e-02 1.9600e-02 -9.6000e-01 8.8240e-01 2.0000e-02 1.2000e-01 -5.0000e-01 1.6400e+00 2.6960e-01 2.6780e-01 2.6960e-01 2.6820e-01
 100.0   27.0 140.00 0.0500 0.0250 1.9600e-02 3.8400e-02 -9.2000e-01 7.6960e-01 1.9600e-02 1.7840e-01 2.3247e-01 1.1740e+00 2.0000e-02 2.0000e-02 8.8818e-14 9.4000e-01 2.0000e-02 1.0000e-01 1.7764e-14 7.0000e-01 2.6000e-01 2.5860e-01 2.6020e-01 2.5920e-01
 100.0   27.0 140.00 0.0500 0.0250 1.9700e-02 2.9100e-02 -9.4000e-01 8.2540e-01 1.9200e-02 1.9360e-01 -1.7058e-01 3.5906e-01 1.9600e-02 3.8400e-02 -9.2000e-01 7.6960e-01 1.9900e-02 1.2990e-01 -4.6975e-02 6.0859e-01 2.6580e-01 2.6410e-01 2.6570e-01 2.6480e-01
 100.0   27.0 140.00 0.0500 0.0250 1.9700e-02 2.9100e-02 -9.4000e-01 8.2540e-01 2.0000e-02 1.2000e-01 0.0000e+00 6.4000e-01 1.9900e-02 9.9000e-03 -9.8000e-01 9.4060e-01 2.0400e-02 9.8400e-02 2.8585e-01 6.6570e-01 2.6870e-01 2.6740e-01 2.6890e-01 2.6780e-01
 100.0   27.0 140.00 0.0500 0.0250 1.9800e-02 1.9600e-02 -9.6000e-01 8.8240e-01 1.9300e-02 1.8510e-01 -4.9047e-01 9.5261e-01 1.9800e-02 1.9600e-02 -9.6000e-01 8.8240e-01 1.9700e-02 1.6910e-01 -4.4207e-01 1.1492e+00 2.6580e-01 2.6370e-01 2.6580e-01 2.6410e-01
 100.0   27.0 140.00 0.0500 0.0250 1.9600e-02 3.8400e-02 -9.2000e-01 7.6960e-01 1.9500e-02 2.8750e-01 -8.5826e-01 2.4639e+00 2.0000e-02 2.0000e-02 8.8818e-14 9.4000e-01 1.9900e-02 1.8990e-01 -3.3861e-01 1.0486e+00 2.6360e-01 2.6130e-01 2.6380e-01 2.6190e-01
 100.0   27.0 140.00 0.0500 0.0250 1.9900e-02 9.9000e-03 -9.8000e-01 9.4060e-01 2.0400e-02 1.7840e-01 4.4018e-01 1.0664e+00 1.9900e-02 9.9000e-03 -9.8000e-01 9.4060e-01 2.0600e-02 1.5640e-01 5.8588e-01 1.1588e+00 2.6630e-01 2.6480e-01 2.6630e-01 2.6500e-01
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0900e-02 1.8190e-01 2.2077e-01 3.7039e-01 1.9800e-02 3.9600e-02 -4.4485e-01 8.5331e-01 2.1100e-02 1.3790e-01 4.5803e-01 3.9885e-01 2.7010e-01 2.6800e-01 2.6970e-01 2.6840e-01
