# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0500e-02 1.4750e-01 1.8814e-01 5.2178e-01 2.0200e-02 1.9600e-02 9.6000e-01 8.8240e-01 2.0300e-02 1.2910e-01 1.4217e-01 5.9720e-01 2.5400e-01 2.5250e-01 2.5380e-01 2.5270e-01
 100.0   19.6 140.00 0.0500 0.0250 1.9800e-02 1.9600e-02 -9.6000e-01 8.8240e-01 1.9400e-02 1.9640e-01 -4.2990e-01 9.1529e-01 1.9800e-02 1.9600e-02 -9.6000e-01 8.8240e-01 1.9800e-02 1.5960e-01 -4.4120e-01 1.2379e+00 2.5630e-01 2.5470e-01 2.5630e-01 2.5510e-01
 100.0   19.6 140.00 0.0500 0.0250 1.9800e-02 1.9600e-02 -9.6000e-01 8.8240e-01 2.0700e-02 1.6510e-01 5.7532e-01 1.0706e+00 2.0100e-02 9.9000e-03 9.8000e-01 9.4060e-01 2.0800e-02 1.3360e-01 8.0407e-01 1.2493e+00 2.5500e-01 2.5370e-01 2.5510e-01 2.5400e-01
 100.0   19.6 140.00 0.0500 0.0250 1.9800e-02 1.9600e-02 -9.6000e-01 8.8240e-01 2.0600e-02 2.7640e-01 2.5337e-01 5.3552e-01 1.9900e-02 9.9000e-03 -9.8000e-01 9.4060e-01 2.0900e-02 2.4190e-01 3.4708e-01 6.3004e-01 2.6390e-01 2.6150e-01 2.6400e-01 2.6180e-01
 100.0   19.6 140.00 0.0500 0.0250 1.9500e-02 4.7500e-02 -9.0000e-01 7.1500e-01 1.9100e-02 1.6190e-01 -2.8140e-01 4.1402e-01 2.0000e-02 0.0000e+00       -nan       -nan 1.9600e-02 1.3840e-01 -1.6855e-01 5.5977e-01 2.6330e-01 2.6170e-01 2.6380e-01 2.6220e-01
 100.0   19.6 140.00 0.0500 0.0250 1.9800e-02 1.9600e-02 -9.6000e-01 8.8240e-01 2.0000e-02 2.0000e-01 -3.0000e-01 1.0000e+00 1.9700e-02 2.9100e-02 -9.4000e-01 8.2540e-01 2.0500e-02 1.6750e-01 1.4776e-01 4.6784e-01 2.6380e-01 2.6160e-01 2.6370e-01 2.6210e-01
 100.0   19.6 140.00 0.0500 0.0250 1.9600e-02 3.8400e-02 -9.2000e-01 7.6960e-01 2.0200e-02 2.1960e-01 -2.4219e-01 9.0644e-01 2.0000e-02 0.0000e+00       -nan       -nan 2.0600e-02 1.5640e-01 2.0225e-01 4.8359e-01 2.6500e-01 2.6340e-01 2.6540e-01 2.6380e-01
 100.0   19.6 140.00 0.0500 0.0250 1.9600e-02 3.8400e-02 -9.2000e-01 7.6960e-01 1.9100e-02 1.6190e-01 -2.8140e-01 4.1402e-01 1.9700e-02 2.9100e-02 -9.4000e-01 8.2540e-01 1.9800e-02 1.1960e-01 -1.0716e-01 6.3357e-01 2.6830e-01 2.6660e-01 2.6840e-01 2.6730e-01
 100.0   19.6 140.00 0.0500 0.0250 1.9400e-02 7.6400e-02 -6.0251e-01 6.5155e-01 1.9600e-02 3.9840e-01 -1.3084e-01 6.8189e-01 1.9800e-02 1.9600e-02 -9.6000e-01 8.8240e-01 2.0400e-02 2.3840e-01 4.7517e-02 2.7430e-01 2.6180e-01 2.5920e-01 2.6240e-01 2.6020e-01
 100.0   19.6 140.00 0.0500 0.0250 1.9800e-02 1.9600e-02 -9.6000e-01 8.8240e-01 2.0000e-02 1.6000e-01 -3.7500e-01 1.2700e+00 1.9900e-02 9.9000e-03 -9.8000e-01 9.4060e-01 2.0300e-02 1.2910e-01 -3.2259e-01 1.5825e+00 2.6530e-01 2.6410e-01 2.6540e-01 2.6440e-01
