# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0    7.7 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.7100e-01 2.7100e-01 2.7100e-01 2.7100e-01
 100.0    7.7 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.5880e-01 2.5880e-01 2.5880e-01 2.5880e-01
 100.0    7.7 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6310e-01 2.6310e-01 2.6310e-01 2.6310e-01
 100.0    7.7 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6340e-01 2.6340e-01 2.6340e-01 2.6340e-01
 100.0    7.7 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6090e-01 2.6090e-01 2.6090e-01 2.6090e-01
 100.0    7.7 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.7710e-01 2.7710e-01 2.7710e-01 2.7710e-01
 100.0    7.7 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6920e-01 2.6920e-01 2.6920e-01 2.6920e-01
 100.0    7.7 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.5770e-01 2.5770e-01 2.5770e-01 2.5770e-01
 100.0    7.7 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6830e-01 2.6830e-01 2.6830e-01 2.6830e-01
 100.0    7.7 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.5740e-01 2.5740e-01 2.5740e-01 2.5740e-01
