# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.5400e-01 2.5400e-01 2.5400e-01 2.5400e-01
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.5650e-01 2.5650e-01 2.5650e-01 2.5650e-01
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.5520e-01 2.5520e-01 2.5520e-01 2.5520e-01
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6410e-01 2.6410e-01 2.6410e-01 2.6410e-01
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6380e-01 2.6380e-01 2.6380e-01 2.6380e-01
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6400e-01 2.6400e-01 2.6400e-01 2.6400e-01
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6540e-01 2.6540e-01 2.6540e-01 2.6540e-01
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6870e-01 2.6870e-01 2.6870e-01 2.6870e-01
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6260e-01 2.6260e-01 2.6260e-01 2.6260e-01
 100.0   19.6 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6550e-01 2.6550e-01 2.6550e-01 2.6550e-01
