# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0   62.4 140.00 0.0500 0.0250 -3.0000e-03 1.2300e+00 -2.0000e-01 -6.7171e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.3100e-02 8.9390e-01 -2.1380e-01 -1.6605e-02 2.9900e-02 2.1499e+00 1.6489e-01 2.9846e+00 2.4100e-01 5.8800e-02 2.4470e-01 1.0430e-01
 100.0   62.4 140.00 0.0500 0.0250 -6.2000e-03 1.0756e+00 2.7793e-01 -5.0009e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.5300e-02 1.0091e+00 -1.4205e-01 -1.1951e-01 3.0900e-02 1.9219e+00 1.8230e-01 -1.9288e-01 2.4510e-01 6.1100e-02 2.4780e-01 1.1120e-01
 100.0   62.4 140.00 0.0500 0.0250 -4.8000e-03 1.0496e+00 -6.2689e-01 6.9325e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.7100e-02 1.0859e+00 -3.6917e-01 1.9562e-01 2.7700e-02 1.7971e+00 2.3492e-01 -4.5824e-01 2.3890e-01 6.1700e-02 2.4440e-01 1.0740e-01
 100.0   62.4 140.00 0.0500 0.0250 -3.8000e-03 1.1956e+00 1.1530e-01 -6.6540e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.3300e-02 1.3411e+00 4.8197e-01 -1.2452e-01 3.0500e-02 1.7275e+00 1.2200e-01 -1.2205e-01 2.3010e-01 6.1900e-02 2.3420e-01 1.0700e-01
 100.0   62.4 140.00 0.0500 0.0250 -4.0000e-03 1.3800e+00 -2.6087e-01 -2.4609e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.3400e-02 1.0644e+00 -1.7380e-01 -7.4111e-02 3.0600e-02 2.6564e+00 -1.1232e-01 1.6206e+00 2.4060e-01 6.0800e-02 2.4460e-01 1.0600e-01
 100.0   62.4 140.00 0.0500 0.0250 -5.7000e-03 1.1451e+00 1.6882e-01 -3.5003e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.3200e-02 1.2376e+00 -1.4614e-01 2.3083e-01 3.2500e-02 2.2475e+00 -2.4527e-01 4.0078e-01 2.3930e-01 5.8800e-02 2.4320e-01 1.0990e-01
 100.0   62.4 140.00 0.0500 0.0250 -4.5000e-03 1.1675e+00 -1.3940e-01 -6.4380e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.3100e-02 1.2539e+00 1.0693e-01 5.2214e-01 3.1400e-02 2.5404e+00 4.1343e-01 2.2484e+00 2.4810e-01 6.0800e-02 2.5250e-01 1.0860e-01
 100.0   62.4 140.00 0.0500 0.0250 -4.5000e-03 8.6750e-01 1.0634e-01 3.2664e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.4300e-02 1.3451e+00 -1.3730e-01 -2.2799e-01 3.0200e-02 1.9996e+00 1.9005e-01 -9.3539e-01 2.3970e-01 5.9600e-02 2.4330e-01 1.0700e-01
 100.0   62.4 140.00 0.0500 0.0250 -4.4000e-03 1.1464e+00 -8.8597e-02 -3.7561e-01 0.0000e+00 0.0000e+00       -nan       -nan 1.1900e-02 1.1939e+00 1.8646e-01 -6.9963e-01 3.2500e-02 2.6475e+00 4.1076e-02 -1.3988e+00 2.4130e-01 6.2500e-02 2.4480e-01 1.0980e-01
 100.0   62.4 140.00 0.0500 0.0250 -4.6000e-03 1.1484e+00 -3.2978e-02 2.7050e-02 0.0000e+00 0.0000e+00       -nan       -nan 1.3900e-02 1.2379e+00 -7.8893e-02 -2.0008e-01 3.0700e-02 2.0651e+00 -2.0532e-01 3.5547e-01 2.4860e-01 6.1000e-02 2.5190e-01 1.0890e-01
