# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0  200.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6230e-01 2.6230e-01 2.6230e-01 2.6230e-01
 100.0  200.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6010e-01 2.6010e-01 2.6010e-01 2.6010e-01
 100.0  200.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6790e-01 2.6790e-01 2.6790e-01 2.6790e-01
 100.0  200.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6240e-01 2.6240e-01 2.6240e-01 2.6240e-01
 100.0  200.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6540e-01 2.6540e-01 2.6540e-01 2.6540e-01
 100.0  200.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.7050e-01 2.7050e-01 2.7050e-01 2.7050e-01
 100.0  200.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6600e-01 2.6600e-01 2.6600e-01 2.6600e-01
 100.0  200.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6930e-01 2.6930e-01 2.6930e-01 2.6930e-01
 100.0  200.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.7180e-01 2.7180e-01 2.7180e-01 2.7180e-01
 100.0  200.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.7090e-01 2.7090e-01 2.7090e-01 2.7090e-01
