# Omega - roots -     T    - rhoB  - rhoQ -rhoP - sigma^2(P) - Ssigma(P) - Ksigma^2(P) - rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q) - rhoK - sigma^2(K) - Ssigma(K) - Ksigma^2(K) - rhoPi - sigma^2(Pi) - Ssigma(Pi) - Ksigma^2(Pi) - TotrhoP - TotrhoQ - TotrhoK - TotrhoPi
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6660e-01 2.6660e-01 2.6660e-01 2.6660e-01
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6460e-01 2.6460e-01 2.6460e-01 2.6460e-01
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6980e-01 2.6980e-01 2.6980e-01 2.6980e-01
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6040e-01 2.6040e-01 2.6040e-01 2.6040e-01
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6610e-01 2.6610e-01 2.6610e-01 2.6610e-01
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6900e-01 2.6900e-01 2.6900e-01 2.6900e-01
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6600e-01 2.6600e-01 2.6600e-01 2.6600e-01
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6400e-01 2.6400e-01 2.6400e-01 2.6400e-01
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.6640e-01 2.6640e-01 2.6640e-01 2.6640e-01
 100.0   27.0 140.00 0.0500 0.0250 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.0000e-02 0.0000e+00       -nan       -nan 2.7010e-01 2.7010e-01 2.7010e-01 2.7010e-01
