# Omega  - 100rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
  50.0  2.72409e+00  1.04596e+00  4.88817e-01 -5.04862e-02  2.70000e+00  4.62947e+00  1.60385e-02  5.00704e-01
 100.0  2.72762e+00  2.10274e+00  4.81878e-01 -5.51559e-02  2.70000e+00  9.50090e+00  1.56301e-02  4.82636e-01
 200.0  2.72204e+00  4.20739e+00  4.79210e-01 -6.43129e-02  2.70000e+00  1.92203e+01  1.54525e-02  4.78179e-01
 400.0  2.72220e+00  8.41563e+00  4.76864e-01 -5.39565e-02  2.70000e+00  3.84616e+01  1.54440e-02  3.34186e-01
