# Omega  - 100rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
  50.0  1.81606e+00  7.77065e-01  6.44988e-01  2.04312e-01  1.80000e+00  3.92804e+00  6.41542e-02  5.76355e-01
 100.0  1.81841e+00  1.56314e+00  6.39078e-01  2.02018e-01  1.80000e+00  8.06137e+00  6.25204e-02  5.61024e-01
 200.0  1.81470e+00  3.12802e+00  6.36790e-01  1.99647e-01  1.80000e+00  1.63081e+01  6.18098e-02  5.57243e-01
 400.0  1.81480e+00  6.25773e+00  6.35491e-01  1.99765e-01  1.80000e+00  3.26341e+01  6.17760e-02  4.35067e-01
