# Omega  - 100rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
  50.0  1.51919e+00  5.43958e-01  1.92215e-01 -1.87452e-01  1.50000e+00  2.56227e+00 -3.65886e-02  7.59128e-01
 100.0  1.51941e+00  1.12848e+00  1.74887e-01 -1.45383e-01  1.50000e+00  5.38256e+00 -3.48347e-02  7.43674e-01
 200.0  1.51666e+00  2.31007e+00  1.62371e-01 -1.33245e-01  1.50000e+00  1.10085e+01 -3.40645e-02  7.30731e-01
 400.0  1.51798e+00  4.67624e+00  1.59695e-01 -1.38085e-01  1.50000e+00  2.22490e+01 -3.37094e-02  7.20503e-01
