# Omega  - 100rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
  50.0  2.22395e+00  8.22634e-01  3.86793e-01 -1.43847e-01  2.20000e+00  4.01100e+00 -1.23411e-02  5.80409e-01
 100.0  2.21954e+00  1.66060e+00  3.81149e-01 -1.29205e-01  2.20000e+00  8.28678e+00 -1.19467e-02  5.49860e-01
 200.0  2.22240e+00  3.35723e+00  3.79428e-01 -1.12325e-01  2.20000e+00  1.68274e+01 -1.17665e-02  5.42538e-01
 400.0  2.22490e+00  6.70466e+00  3.73550e-01 -1.29264e-01  2.20000e+00  3.39317e+01 -1.16705e-02  5.31175e-01
