# Omega  - 100rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
  50.0  3.02677e+00  1.11787e+00  4.38021e-01 -1.15200e-01  3.00000e+00  4.67623e+00  7.25550e-14  4.95661e-01
 100.0  3.03068e+00  2.24675e+00  4.30597e-01 -1.20630e-01  3.00000e+00  9.59687e+00  1.69806e-10  4.77410e-01
 200.0  3.02449e+00  4.49538e+00  4.27688e-01 -1.33309e-01  3.00000e+00  1.94144e+01  4.04855e-11  4.72908e-01
 400.0  3.02467e+00  8.99108e+00  4.24863e-01 -1.15864e-01  3.00000e+00  3.88501e+01  8.23601e-10  3.27460e-01
