# Omega  - 100rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
  50.0  1.92430e+00  5.67816e-01  3.11773e-02 -2.45620e-01  1.90000e+00  6.49108e-01 -6.58596e-02  9.38979e-01
 100.0  1.92459e+00  1.17193e+00  1.96271e-02 -1.85381e-01  1.90000e+00  1.36358e+00 -6.27025e-02  9.35064e-01
 200.0  1.92110e+00  2.39915e+00  5.89911e-03 -1.63308e-01  1.90000e+00  2.78882e+00 -6.13162e-02  9.31785e-01
 400.0  1.92277e+00  4.84943e+00  6.44013e-03 -1.97394e-01  1.90000e+00  5.63640e+00 -6.06770e-02  9.29194e-01
