# Omega  - 100rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
  50.0  4.23748e+00  1.31689e+00  2.43514e-01 -2.79413e-01  4.20000e+00  3.92804e+00 -6.41542e-02  5.76355e-01
 100.0  4.24296e+00  2.64359e+00  2.33198e-01 -2.86331e-01  4.20000e+00  8.06137e+00 -6.25204e-02  5.61024e-01
 200.0  4.23429e+00  5.28835e+00  2.28522e-01 -3.22268e-01  4.20000e+00  1.63081e+01 -6.18098e-02  5.57243e-01
 400.0  4.23454e+00  1.05736e+01  2.22903e-01 -2.43646e-01  4.20000e+00  3.26341e+01 -6.17760e-02  4.35067e-01
