# Acceptance - 100*rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100*rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
0.0500  5.07059e-04  3.83509e-01  5.07416e-01  9.46725e-01  4.99751e-04  5.30398e+00  3.23419e-02  9.53552e-01
0.1000  1.01412e-03  7.55305e-01  4.94493e-01  8.96526e-01  9.99503e-04  1.00707e+01  2.90319e-02  9.11169e-01
0.1500  1.52118e-03  1.11539e+00  4.82163e-01  8.49388e-01  1.49925e-03  1.43001e+01  2.59790e-02  8.72859e-01
0.2000  2.02823e-03  1.46375e+00  4.70455e-01  8.05293e-01  1.99900e-03  1.79923e+01  2.32294e-02  8.38631e-01
0.2500  2.53529e-03  1.80040e+00  4.59399e-01  7.64223e-01  2.49876e-03  2.11472e+01  2.08408e-02  8.08495e-01
0.3000  3.04235e-03  2.12534e+00  4.49027e-01  7.26161e-01  2.99851e-03  2.37649e+01  1.88867e-02  7.82467e-01
0.3500  3.54941e-03  2.43857e+00  4.39375e-01  6.91084e-01  3.49826e-03  2.58453e+01  1.74618e-02  7.60564e-01
0.4000  4.05647e-03  2.74008e+00  4.30479e-01  6.58973e-01  3.99801e-03  2.73884e+01  1.66909e-02  7.42812e-01
0.4500  4.56353e-03  3.02987e+00  4.22378e-01  6.29803e-01  4.49776e-03  2.83942e+01  1.67410e-02  7.29242e-01
0.5000  5.07059e-03  3.30795e+00  4.15115e-01  6.03550e-01  4.99751e-03  2.88628e+01  1.78412e-02  7.19899e-01
0.5500  5.57765e-03  3.57432e+00  4.08735e-01  5.80187e-01  5.49726e-03  2.87941e+01  2.03150e-02  7.14847e-01
0.6000  6.08470e-03  3.82897e+00  4.03286e-01  5.59686e-01  5.99702e-03  2.81882e+01  2.46334e-02  7.14177e-01
0.6500  6.59176e-03  4.07191e+00  3.98822e-01  5.42015e-01  6.49677e-03  2.70450e+01  3.15111e-02  7.18028e-01
0.7000  7.09882e-03  4.30314e+00  3.95397e-01  5.27143e-01  6.99652e-03  2.53645e+01  4.20866e-02  7.26623e-01
0.7500  7.60588e-03  4.52265e+00  3.93073e-01  5.15032e-01  7.49627e-03  2.31467e+01  5.82911e-02  7.40339e-01
0.8000  8.11294e-03  4.73044e+00  3.91916e-01  5.05646e-01  7.99602e-03  2.03917e+01  8.36838e-02  7.59868e-01
0.8500  8.62000e-03  4.92652e+00  3.91995e-01  4.98942e-01  8.49577e-03  1.70994e+01  1.25627e-01  7.86648e-01
0.9000  9.12706e-03  5.11089e+00  3.93388e-01  4.94875e-01  8.99552e-03  1.32699e+01  2.02211e-01  8.24206e-01
0.9500  9.63412e-03  5.28354e+00  3.96177e-01  4.93397e-01  9.49527e-03  8.90308e+00  3.73017e-01  8.84160e-01
