# Omega  - 100rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
  50.0  3.86873e+00  1.75542e+00  7.65509e-01  5.65161e-01  3.90837e+00  5.54431e+00  1.54359e-01  7.65977e-01
 100.0  3.90565e+00  3.55436e+00  7.59041e-01  5.15076e-01  3.89807e+00  1.12812e+01  1.44538e-01  7.42187e-01
 200.0  3.91695e+00  7.09313e+00  7.52862e-01  5.59620e-01  3.89523e+00  2.28056e+01  1.40174e-01  7.36972e-01
 400.0  3.92956e+00  1.42260e+01  7.33363e-01  3.90130e-01  3.90061e+00  4.53970e+01  1.38284e-01  5.33726e-01
