# Acceptance - 100*rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100*rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
0.0500  2.48390e-04  3.05601e-02  3.95610e-01  9.68312e-01  2.51400e-04  5.74826e-01  1.90547e-02  9.76465e-01
0.1000  4.96780e-04  6.00672e-02  3.92080e-01  9.37962e-01  5.02800e-04  1.09047e+00  1.74376e-02  9.54913e-01
0.1500  7.45170e-04  8.85215e-02  3.88943e-01  9.08943e-01  7.54200e-04  1.54694e+00  1.59671e-02  9.35346e-01
0.2000  9.93560e-04  1.15923e-01  3.86221e-01  8.81247e-01  1.00560e-03  1.94423e+00  1.46700e-02  9.17767e-01
0.2500  1.24195e-03  1.42271e-01  3.83938e-01  8.54866e-01  1.25700e-03  2.28235e+00  1.35800e-02  9.02182e-01
0.3000  1.49034e-03  1.67567e-01  3.82116e-01  8.29792e-01  1.50840e-03  2.56128e+00  1.27401e-02  8.88597e-01
0.3500  1.73873e-03  1.91810e-01  3.80785e-01  8.06015e-01  1.75980e-03  2.78104e+00  1.22064e-02  8.77018e-01
0.4000  1.98712e-03  2.15000e-01  3.79971e-01  7.83524e-01  2.01120e-03  2.94162e+00  1.20526e-02  8.67456e-01
0.4500  2.23551e-03  2.37137e-01  3.79706e-01  7.62309e-01  2.26260e-03  3.04302e+00  1.23786e-02  8.59924e-01
0.5000  2.48390e-03  2.58221e-01  3.80025e-01  7.42357e-01  2.51400e-03  3.08524e+00  1.33223e-02  8.54441e-01
0.5500  2.73229e-03  2.78252e-01  3.80962e-01  7.23656e-01  2.76540e-03  3.06828e+00  1.50804e-02  8.51034e-01
0.6000  2.98068e-03  2.97230e-01  3.82559e-01  7.06192e-01  3.01680e-03  2.99215e+00  1.79427e-02  8.49742e-01
0.6500  3.22907e-03  3.15155e-01  3.84857e-01  6.89948e-01  3.26820e-03  2.85684e+00  2.23554e-02  8.50626e-01
0.7000  3.47746e-03  3.32028e-01  3.87903e-01  6.74910e-01  3.51960e-03  2.66235e+00  2.90420e-02  8.53783e-01
0.7500  3.72585e-03  3.47848e-01  3.91748e-01  6.61057e-01  3.77100e-03  2.40868e+00  3.92596e-02  8.59385e-01
0.8000  3.97424e-03  3.62614e-01  3.96449e-01  6.48372e-01  4.02240e-03  2.09583e+00  5.54011e-02  8.67755e-01
0.8500  4.22263e-03  3.76328e-01  4.02065e-01  6.36831e-01  4.27380e-03  1.72380e+00  8.26524e-02  8.79596e-01
0.9000  4.47102e-03  3.88989e-01  4.08664e-01  6.26411e-01  4.52520e-03  1.29260e+00  1.34746e-01  8.96772e-01
0.9500  4.71941e-03  4.00597e-01  4.16320e-01  6.17087e-01  4.77660e-03  8.02218e-01  2.63912e-01  9.26363e-01
