# Acceptance - 100*rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100*rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
0.0500  7.59701e-04  4.47771e-01  6.55933e-01  9.51697e-01  7.49671e-04  5.47743e+00  4.68656e-02  9.55772e-01
0.1000  1.51940e-03  8.84730e-01  6.42008e-01  9.07481e-01  1.49934e-03  1.04099e+01  4.18970e-02  9.15072e-01
0.1500  2.27910e-03  1.31088e+00  6.28808e-01  8.67314e-01  2.24901e-03  1.47975e+01  3.72988e-02  8.77900e-01
0.2000  3.03881e-03  1.72621e+00  6.16360e-01  8.31159e-01  2.99868e-03  1.86401e+01  3.31359e-02  8.44259e-01
0.2500  3.79851e-03  2.13074e+00  6.04693e-01  7.98974e-01  3.74836e-03  2.19379e+01  2.94895e-02  8.14147e-01
0.3000  4.55821e-03  2.52445e+00  5.93835e-01  7.70717e-01  4.49803e-03  2.46906e+01  2.64622e-02  7.87567e-01
0.3500  5.31791e-03  2.90735e+00  5.83821e-01  7.46342e-01  5.24770e-03  2.68985e+01  2.41856e-02  7.64519e-01
0.4000  6.07761e-03  3.27944e+00  5.74681e-01  7.25801e-01  5.99737e-03  2.85614e+01  2.28317e-02  7.45005e-01
0.4500  6.83731e-03  3.64072e+00  5.66453e-01  7.09046e-01  6.74704e-03  2.96794e+01  2.26291e-02  7.29027e-01
0.5000  7.59701e-03  3.99119e+00  5.59172e-01  6.96022e-01  7.49671e-03  3.02524e+01  2.38889e-02  7.16589e-01
0.5500  8.35671e-03  4.33084e+00  5.52877e-01  6.86675e-01  8.24638e-03  3.02805e+01  2.70453e-02  7.07694e-01
0.6000  9.11641e-03  4.65969e+00  5.47611e-01  6.80945e-01  8.99606e-03  2.97637e+01  3.27234e-02  7.02348e-01
0.6500  9.87612e-03  4.97772e+00  5.43416e-01  6.78771e-01  9.74573e-03  2.87020e+01  4.18568e-02  7.00561e-01
0.7000  1.06358e-02  5.28494e+00  5.40338e-01  6.80087e-01  1.04954e-02  2.70953e+01  5.59048e-02  7.02346e-01
0.7500  1.13955e-02  5.58135e+00  5.38427e-01  6.84824e-01  1.12451e-02  2.49437e+01  7.72831e-02  7.07726e-01
0.8000  1.21552e-02  5.86695e+00  5.37733e-01  6.92907e-01  1.19947e-02  2.22472e+01  1.10301e-01  7.16742e-01
0.8500  1.29149e-02  6.14174e+00  5.38312e-01  7.04259e-01  1.27444e-02  1.90057e+01  1.63469e-01  7.29476e-01
0.9000  1.36746e-02  6.40571e+00  5.40221e-01  7.18798e-01  1.34941e-02  1.52193e+01  2.56266e-01  7.46112e-01
0.9500  1.44343e-02  6.65887e+00  5.43522e-01  7.36436e-01  1.42438e-02  1.08880e+01  4.45219e-01  7.67192e-01
