# Acceptance - 100*rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100*rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
0.0500  2.01256e-01  4.33566e-01  9.04201e-01  9.52666e-01  2.00237e-01  3.25798e+00  1.06645e-01  9.74572e-01
0.1000  4.02512e-01  8.59307e-01  8.88749e-01  9.08533e-01  4.00474e-01  6.21503e+00  9.65234e-02  9.49850e-01
0.1500  6.03769e-01  1.27722e+00  8.73730e-01  8.67545e-01  6.00712e-01  8.87114e+00  8.72394e-02  9.25872e-01
0.2000  8.05025e-01  1.68731e+00  8.59157e-01  8.29643e-01  8.00949e-01  1.12263e+01  7.89283e-02  9.02685e-01
0.2500  1.00628e+00  2.08958e+00  8.45041e-01  7.94768e-01  1.00119e+00  1.32806e+01  7.17553e-02  8.80345e-01
0.3000  1.20754e+00  2.48402e+00  8.31396e-01  7.62857e-01  1.20142e+00  1.50339e+01  6.59255e-02  8.58922e-01
0.3500  1.40879e+00  2.87063e+00  8.18236e-01  7.33845e-01  1.40166e+00  1.64862e+01  6.16964e-02  8.38505e-01
0.4000  1.61005e+00  3.24942e+00  8.05573e-01  7.07664e-01  1.60190e+00  1.76377e+01  5.93957e-02  8.19205e-01
0.4500  1.81131e+00  3.62039e+00  7.93423e-01  6.84245e-01  1.80214e+00  1.84882e+01  5.94471e-02  8.01168e-01
0.5000  2.01256e+00  3.98353e+00  7.81801e-01  6.63514e-01  2.00237e+00  1.90377e+01  6.24084e-02  7.84585e-01
0.5500  2.21382e+00  4.33884e+00  7.70722e-01  6.45397e-01  2.20261e+00  1.92863e+01  6.90287e-02  7.69712e-01
0.6000  2.41508e+00  4.68633e+00  7.60203e-01  6.29813e-01  2.40285e+00  1.92340e+01  8.03384e-02  7.56903e-01
0.6500  2.61633e+00  5.02600e+00  7.50261e-01  6.16682e-01  2.60308e+00  1.88808e+01  9.77953e-02  7.46656e-01
0.7000  2.81759e+00  5.35784e+00  7.40914e-01  6.05918e-01  2.80332e+00  1.82266e+01  1.23530e-01  7.39701e-01
0.7500  3.01884e+00  5.68185e+00  7.32179e-01  5.97432e-01  3.00356e+00  1.72715e+01  1.60789e-01  7.37151e-01
0.8000  3.22010e+00  5.99804e+00  7.24076e-01  5.91132e-01  3.20380e+00  1.60154e+01  2.14769e-01  7.40783e-01
0.8500  3.42136e+00  6.30640e+00  7.16626e-01  5.86921e-01  3.40403e+00  1.44584e+01  2.94344e-01  7.53639e-01
0.9000  3.62261e+00  6.60694e+00  7.09849e-01  5.84699e-01  3.60427e+00  1.26005e+01  4.16019e-01  7.81370e-01
0.9500  3.82387e+00  6.89966e+00  7.03766e-01  5.84360e-01  3.80451e+00  1.04416e+01  6.14375e-01  8.35818e-01
