# Acceptance - 100*rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100*rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
0.0500  5.03590e-04  1.87442e-01  5.15396e-01  9.47783e-01  5.01950e-04  2.61899e+00  3.29950e-02  9.55583e-01
0.1000  1.00718e-03  3.69245e-01  5.01979e-01  8.98828e-01  1.00390e-03  4.97288e+00  2.97249e-02  9.14931e-01
0.1500  1.51077e-03  5.45410e-01  4.89145e-01  8.53134e-01  1.50585e-03  7.06169e+00  2.67119e-02  8.78049e-01
0.2000  2.01436e-03  7.15937e-01  4.76918e-01  8.10699e-01  2.00780e-03  8.88540e+00  2.40021e-02  8.44947e-01
0.2500  2.51795e-03  8.80825e-01  4.65330e-01  7.71522e-01  2.50975e-03  1.04440e+01  2.16531e-02  8.15633e-01
0.3000  3.02154e-03  1.04007e+00  4.54411e-01  7.35602e-01  3.01170e-03  1.17376e+01  1.97384e-02  7.90121e-01
0.3500  3.52513e-03  1.19369e+00  4.44195e-01  7.02936e-01  3.51365e-03  1.27660e+01  1.83527e-02  7.68425e-01
0.4000  4.02872e-03  1.34166e+00  4.34716e-01  6.73523e-01  4.01560e-03  1.35294e+01  1.76202e-02  7.50569e-01
0.4500  4.53231e-03  1.48399e+00  4.26013e-01  6.47362e-01  4.51755e-03  1.40276e+01  1.77077e-02  7.36579e-01
0.5000  5.03590e-03  1.62069e+00  4.18126e-01  6.24450e-01  5.01950e-03  1.42608e+01  1.88437e-02  7.26496e-01
0.5500  5.53949e-03  1.75175e+00  4.11099e-01  6.04785e-01  5.52145e-03  1.42289e+01  2.13507e-02  7.20373e-01
0.6000  6.04308e-03  1.87716e+00  4.04977e-01  5.88365e-01  6.02340e-03  1.39319e+01  2.56981e-02  7.18291e-01
0.6500  6.54667e-03  1.99695e+00  3.99812e-01  5.75188e-01  6.52535e-03  1.33698e+01  3.25976e-02  7.20372e-01
0.7000  7.05026e-03  2.11109e+00  3.95655e-01  5.65251e-01  7.02730e-03  1.25426e+01  4.31818e-02  7.26809e-01
0.7500  7.55385e-03  2.21959e+00  3.92566e-01  5.58551e-01  7.52925e-03  1.14503e+01  5.93702e-02  7.37928e-01
0.8000  8.05744e-03  2.32246e+00  3.90606e-01  5.55086e-01  8.03120e-03  1.00929e+01  8.46953e-02  7.54334e-01
0.8500  8.56103e-03  2.41968e+00  3.89843e-01  5.54851e-01  8.53315e-03  8.47045e+00  1.26449e-01  7.77268e-01
0.9000  9.06462e-03  2.51127e+00  3.90348e-01  5.57845e-01  9.03510e-03  6.58290e+00  2.02493e-01  8.09779e-01
0.9500  9.56821e-03  2.59722e+00  3.92201e-01  5.64061e-01  9.53705e-03  4.43025e+00  3.71305e-01  8.61840e-01
