# Acceptance - 100*rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100*rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
0.0500  2.01576e-01  8.69084e-01  9.01614e-01  9.48768e-01  2.00214e-01  6.55823e+00  1.06016e-01  9.65795e-01
0.1000  4.03152e-01  1.72136e+00  8.84672e-01  9.00145e-01  4.00428e-01  1.25108e+01  9.60494e-02  9.32950e-01
0.1500  6.04728e-01  2.55683e+00  8.68060e-01  8.54046e-01  6.00642e-01  1.78577e+01  8.69373e-02  9.01521e-01
0.2000  8.06303e-01  3.37550e+00  8.51788e-01  8.10379e-01  8.00857e-01  2.25989e+01  7.88174e-02  8.71576e-01
0.2500  1.00788e+00  4.17735e+00  8.35866e-01  7.69051e-01  1.00107e+00  2.67344e+01  7.18583e-02  8.43198e-01
0.3000  1.20946e+00  4.96240e+00  8.20305e-01  7.29963e-01  1.20128e+00  3.02643e+01  6.62691e-02  8.16491e-01
0.3500  1.41103e+00  5.73065e+00  8.05117e-01  6.93014e-01  1.40150e+00  3.31885e+01  6.23123e-02  7.91584e-01
0.4000  1.61261e+00  6.48209e+00  7.90312e-01  6.58098e-01  1.60171e+00  3.55071e+01  6.03221e-02  7.68643e-01
0.4500  1.81418e+00  7.21672e+00  7.75903e-01  6.25104e-01  1.80193e+00  3.72200e+01  6.07305e-02  7.47880e-01
0.5000  2.01576e+00  7.93454e+00  7.61902e-01  5.93917e-01  2.00214e+00  3.83272e+01  6.41059e-02  7.29578e-01
0.5500  2.21733e+00  8.63556e+00  7.48323e-01  5.64417e-01  2.20236e+00  3.88287e+01  7.12122e-02  7.14112e-01
0.6000  2.41891e+00  9.31977e+00  7.35179e-01  5.36478e-01  2.40257e+00  3.87246e+01  8.30995e-02  7.02003e-01
0.6500  2.62049e+00  9.98717e+00  7.22484e-01  5.09970e-01  2.60278e+00  3.80148e+01  1.01253e-01  6.93983e-01
0.7000  2.82206e+00  1.06378e+01  7.10254e-01  4.84756e-01  2.80300e+00  3.66994e+01  1.27845e-01  6.91127e-01
0.7500  3.02364e+00  1.12716e+01  6.98504e-01  4.60693e-01  3.00321e+00  3.47782e+01  1.66182e-01  6.95068e-01
0.8000  3.22521e+00  1.18885e+01  6.87250e-01  4.37632e-01  3.20343e+00  3.22514e+01  2.21557e-01  7.08421e-01
0.8500  3.42679e+00  1.24887e+01  6.76509e-01  4.15417e-01  3.40364e+00  2.91190e+01  3.03008e-01  7.35653e-01
0.9000  3.62837e+00  1.30721e+01  6.66299e-01  3.93884e-01  3.60385e+00  2.53808e+01  4.27334e-01  7.85063e-01
0.9500  3.82994e+00  1.36387e+01  6.56639e-01  3.72864e-01  3.80407e+00  2.10370e+01  6.29716e-01  8.74037e-01
