# Acceptance - 100*rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100*rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
0.0500  3.01303e-01  6.21347e-01  9.41322e-01  9.44521e-01  2.99633e-01  3.72926e+00  1.40214e-01  9.78179e-01
0.1000  6.02607e-01  1.23007e+00  9.22972e-01  8.92695e-01  5.99266e-01  7.12936e+00  1.27563e-01  9.55750e-01
0.1500  9.03910e-01  1.82618e+00  9.05053e-01  8.44510e-01  8.98899e-01  1.02003e+01  1.16099e-01  9.32833e-01
0.2000  1.20521e+00  2.40967e+00  8.87578e-01  7.99952e-01  1.19853e+00  1.29421e+01  1.06002e-01  9.09579e-01
0.2500  1.50652e+00  2.98053e+00  8.70563e-01  7.59007e-01  1.49816e+00  1.53547e+01  9.74924e-02  8.86165e-01
0.3000  1.80782e+00  3.53878e+00  8.54021e-01  7.21661e-01  1.79780e+00  1.74381e+01  9.08399e-02  8.62814e-01
0.3500  2.10912e+00  4.08440e+00  8.37967e-01  6.87897e-01  2.09743e+00  1.91924e+01  8.63789e-02  8.39798e-01
0.4000  2.41043e+00  4.61741e+00  8.22419e-01  6.57701e-01  2.39706e+00  2.06175e+01  8.45292e-02  8.17460e-01
0.4500  2.71173e+00  5.13780e+00  8.07392e-01  6.31055e-01  2.69670e+00  2.17134e+01  8.58251e-02  7.96237e-01
0.5000  3.01303e+00  5.64556e+00  7.92904e-01  6.07943e-01  2.99633e+00  2.24802e+01  9.09578e-02  7.76694e-01
0.5500  3.31434e+00  6.14071e+00  7.78974e-01  5.88346e-01  3.29596e+00  2.29178e+01  1.00836e-01  7.59575e-01
0.6000  3.61564e+00  6.62323e+00  7.65620e-01  5.72245e-01  3.59560e+00  2.30263e+01  1.16682e-01  7.45876e-01
0.6500  3.91695e+00  7.09313e+00  7.52862e-01  5.59620e-01  3.89523e+00  2.28056e+01  1.40174e-01  7.36972e-01
0.7000  4.21825e+00  7.55042e+00  7.40722e-01  5.50451e-01  4.19486e+00  2.22557e+01  1.73687e-01  7.34804e-01
0.7500  4.51955e+00  7.99508e+00  7.29221e-01  5.44716e-01  4.49449e+00  2.13767e+01  2.20694e-01  7.42209e-01
0.8000  4.82086e+00  8.42713e+00  7.18382e-01  5.42391e-01  4.79413e+00  2.01684e+01  2.86479e-01  7.63508e-01
0.8500  5.12216e+00  8.84655e+00  7.08230e-01  5.43454e-01  5.09376e+00  1.86311e+01  3.79504e-01  8.05617e-01
0.9000  5.42346e+00  9.25335e+00  6.98790e-01  5.47879e-01  5.39339e+00  1.67645e+01  5.14208e-01  8.80340e-01
0.9500  5.72477e+00  9.64754e+00  6.90088e-01  5.55639e-01  5.69303e+00  1.45688e+01  7.17430e-01  1.00961e+00
