# Acceptance - 100*rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100*rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
0.0500  7.39720e-04  4.97245e-02  7.27218e-01  9.65043e-01  7.50900e-04  6.30698e-01  5.22553e-02  9.76304e-01
0.1000  1.47944e-03  9.84441e-02  7.18435e-01  9.31843e-01  1.50180e-03  1.19897e+00  4.81327e-02  9.53957e-01
0.1500  2.21916e-03  1.46159e-01  7.10039e-01  9.00352e-01  2.25270e-03  1.70483e+00  4.44113e-02  9.32974e-01
0.2000  2.95888e-03  1.92869e-01  7.02041e-01  8.70521e-01  3.00360e-03  2.14826e+00  4.11611e-02  9.13372e-01
0.2500  3.69860e-03  2.38573e-01  6.94454e-01  8.42300e-01  3.75450e-03  2.52927e+00  3.84692e-02  8.95170e-01
0.3000  4.43832e-03  2.83273e-01  6.87293e-01  8.15633e-01  4.50540e-03  2.84786e+00  3.64458e-02  8.78396e-01
0.3500  5.17804e-03  3.26968e-01  6.80569e-01  7.90467e-01  5.25630e-03  3.10402e+00  3.52321e-02  8.63084e-01
0.4000  5.91776e-03  3.69658e-01  6.74298e-01  7.66743e-01  6.00720e-03  3.29776e+00  3.50119e-02  8.49279e-01
0.4500  6.65748e-03  4.11343e-01  6.68495e-01  7.44399e-01  6.75810e-03  3.42908e+00  3.60294e-02  8.37038e-01
0.5000  7.39720e-03  4.52024e-01  6.63175e-01  7.23373e-01  7.50900e-03  3.49798e+00  3.86160e-02  8.26443e-01
0.5500  8.13692e-03  4.91699e-01  6.58354e-01  7.03599e-01  8.25990e-03  3.50446e+00  4.32328e-02  8.17604e-01
0.6000  8.87664e-03  5.30369e-01  6.54049e-01  6.85007e-01  9.01080e-03  3.44851e+00  5.05413e-02  8.10681e-01
0.6500  9.61636e-03  5.68035e-01  6.50279e-01  6.67525e-01  9.76170e-03  3.33014e+00  6.15252e-02  8.05911e-01
0.7000  1.03561e-02  6.04695e-01  6.47062e-01  6.51078e-01  1.05126e-02  3.14935e+00  7.77146e-02  8.03664e-01
0.7500  1.10958e-02  6.40351e-01  6.44417e-01  6.35584e-01  1.12635e-02  2.90614e+00  1.01625e-01  8.04545e-01
0.8000  1.18355e-02  6.75001e-01  6.42365e-01  6.20963e-01  1.20144e-02  2.60051e+00  1.37705e-01  8.09629e-01
0.8500  1.25752e-02  7.08647e-01  6.40927e-01  6.07126e-01  1.27653e-02  2.23245e+00  1.94630e-01  8.21009e-01
0.9000  1.33150e-02  7.41288e-01  6.40126e-01  5.93982e-01  1.35162e-02  1.80197e+00  2.91899e-01  8.43387e-01
0.9500  1.40547e-02  7.72923e-01  6.39985e-01  5.81436e-01  1.42671e-02  1.30907e+00  4.84337e-01  8.89990e-01
