# Acceptance - 100*rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100*rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
0.0500  9.99820e-02  1.26084e-01  7.71295e-01  9.55731e-01  9.99250e-02  1.37619e+00  6.28707e-02  9.65179e-01
0.1000  1.99964e-01  2.49618e-01  7.58070e-01  9.14545e-01  1.99850e-01  2.61794e+00  5.69247e-02  9.32552e-01
0.1500  2.99946e-01  3.70600e-01  7.45374e-01  8.76353e-01  2.99775e-01  3.72524e+00  5.14572e-02  9.02133e-01
0.2000  3.99928e-01  4.89031e-01  7.33224e-01  8.41061e-01  3.99700e-01  4.69810e+00  4.65501e-02  8.73938e-01
0.2500  4.99910e-01  6.04911e-01  7.21639e-01  8.08572e-01  4.99625e-01  5.53651e+00  4.23057e-02  8.47988e-01
0.3000  5.99892e-01  7.18240e-01  7.10635e-01  7.78783e-01  5.99550e-01  6.24047e+00  3.88523e-02  8.24306e-01
0.3500  6.99874e-01  8.29018e-01  7.00231e-01  7.51589e-01  6.99475e-01  6.80999e+00  3.63540e-02  8.02927e-01
0.4000  7.99856e-01  9.37245e-01  6.90448e-01  7.26878e-01  7.99400e-01  7.24506e+00  3.50234e-02  7.83891e-01
0.4500  8.99838e-01  1.04292e+00  6.81305e-01  7.04535e-01  8.99325e-01  7.54568e+00  3.51414e-02  7.67255e-01
0.5000  9.99820e-01  1.14604e+00  6.72824e-01  6.84439e-01  9.99250e-01  7.71186e+00  3.70869e-02  7.53093e-01
0.5500  1.09980e+00  1.24662e+00  6.65027e-01  6.66464e-01  1.09918e+00  7.74360e+00  4.13833e-02  7.41507e-01
0.6000  1.19978e+00  1.34464e+00  6.57938e-01  6.50477e-01  1.19910e+00  7.64089e+00  4.87753e-02  7.32647e-01
0.6500  1.29977e+00  1.44011e+00  6.51581e-01  6.36341e-01  1.29903e+00  7.40373e+00  6.03589e-02  7.26726e-01
0.7000  1.39975e+00  1.53303e+00  6.45982e-01  6.23911e-01  1.39895e+00  7.03212e+00  7.78172e-02  7.24078e-01
0.7500  1.49973e+00  1.62340e+00  6.41168e-01  6.13036e-01  1.49887e+00  6.52607e+00  1.03873e-01  7.25241e-01
0.8000  1.59971e+00  1.71122e+00  6.37165e-01  6.03556e-01  1.59880e+00  5.88558e+00  1.43241e-01  7.31143e-01
0.8500  1.69969e+00  1.79649e+00  6.34005e-01  5.95307e-01  1.69873e+00  5.11064e+00  2.04849e-01  7.43548e-01
0.9000  1.79968e+00  1.87920e+00  6.31718e-01  5.88113e-01  1.79865e+00  4.20125e+00  3.07915e-01  7.66247e-01
0.9500  1.89966e+00  1.95937e+00  6.30336e-01  5.81791e-01  1.89857e+00  3.15742e+00  5.02751e-01  8.09169e-01
