# Acceptance - 100*rhoB - sigma^2(B) - Ssigma(B) - Ksigma^2(B) - 100*rhoQ - sigma^2(Q) - Ssigma(Q) - Ksigma^2(Q)
0.0500  3.02273e-01  1.24582e+00  9.41063e-01  9.42275e-01  3.00047e-01  7.41396e+00  1.41165e-01  9.26824e-01
0.1000  6.04547e-01  2.46639e+00  9.21674e-01  8.87094e-01  6.00094e-01  1.41743e+01  1.28317e-01  8.59113e-01
0.1500  9.06820e-01  3.66171e+00  9.02624e-01  8.34275e-01  9.00141e-01  2.02809e+01  1.16653e-01  7.96975e-01
0.2000  1.20909e+00  4.83178e+00  8.83923e-01  7.83628e-01  1.20019e+00  2.57340e+01  1.06354e-01  7.40536e-01
0.2500  1.51137e+00  5.97659e+00  8.65584e-01  7.34958e-01  1.50023e+00  3.05333e+01  9.76384e-02  6.89951e-01
0.3000  1.81364e+00  7.09615e+00  8.47617e-01  6.88059e-01  1.80028e+00  3.46790e+01  9.07751e-02  6.45411e-01
0.3500  2.11591e+00  8.19046e+00  8.30035e-01  6.42717e-01  2.10033e+00  3.81711e+01  8.60972e-02  6.07150e-01
0.4000  2.41819e+00  9.25952e+00  8.12850e-01  5.98709e-01  2.40037e+00  4.10095e+01  8.40227e-02  5.75463e-01
0.4500  2.72046e+00  1.03033e+01  7.96075e-01  5.55801e-01  2.70042e+00  4.31943e+01  8.50835e-02  5.50727e-01
0.5000  3.02273e+00  1.13219e+01  7.79724e-01  5.13750e-01  3.00047e+00  4.47255e+01  8.99667e-02  5.33427e-01
0.5500  3.32501e+00  1.23152e+01  7.63812e-01  4.72300e-01  3.30052e+00  4.56029e+01  9.95765e-02  5.24202e-01
0.6000  3.62728e+00  1.32832e+01  7.48353e-01  4.31186e-01  3.60056e+00  4.58268e+01  1.15126e-01  5.23909e-01
0.6500  3.92956e+00  1.42260e+01  7.33363e-01  3.90130e-01  3.90061e+00  4.53970e+01  1.38284e-01  5.33726e-01
0.7000  4.23183e+00  1.51436e+01  7.18859e-01  3.48839e-01  4.20066e+00  4.43135e+01  1.71406e-01  5.55318e-01
0.7500  4.53410e+00  1.60359e+01  7.04858e-01  3.07008e-01  4.50070e+00  4.25764e+01  2.17935e-01  5.91118e-01
0.8000  4.83638e+00  1.69029e+01  6.91377e-01  2.64317e-01  4.80075e+00  4.01857e+01  2.83104e-01  6.44822e-01
0.8500  5.13865e+00  1.77447e+01  6.78436e-01  2.20431e-01  5.10080e+00  3.71413e+01  3.75278e-01  7.22341e-01
0.9000  5.44092e+00  1.85612e+01  6.66054e-01  1.74998e-01  5.40084e+00  3.34432e+01  5.08709e-01  8.33743e-01
0.9500  5.74320e+00  1.93525e+01  6.54253e-01  1.27648e-01  5.70089e+00  2.90915e+01  7.09814e-01  9.97693e-01
