56 48 41 43 6 5 9 0
65 57 49 48 11 9 5 0
67 59 53 53 4 4 10 2
79 71 59 63 11 8 9 0
61 53 40 44 10 9 11 0
63 55 48 44 7 8 8 3
60 52 42 48 7 4 11 0
57 49 43 41 5 6 9 2
61 53 46 46 7 7 8 0
63 55 48 49 8 4 7 2
68 60 53 53 6 5 9 2
59 51 44 44 7 5 8 2
65 57 48 51 8 5 9 1
58 50 45 48 6 2 7 0
58 50 35 45 11 5 12 0
61 53 45 46 8 6 8 1
68 60 52 50 7 8 9 2
66 58 50 50 9 6 7 2
62 54 43 41 11 10 8 3
71 63 55 53 10 9 6 1
68 60 49 54 6 4 13 2
65 57 46 45 8 9 11 3
73 65 48 60 11 4 14 1
55 47 39 40 6 6 10 1
60 52 50 48 5 4 5 0
64 56 44 48 10 8 10 0
72 64 48 55 11 7 13 2
64 56 48 46 4 8 12 2
65 57 48 54 9 3 8 0
55 47 37 40 8 6 10 1
57 49 43 44 7 5 7 0
60 52 40 43 11 7 9 2
60 52 39 45 11 7 10 0
71 63 53 57 7 6 11 0
74 66 57 52 8 11 9 3
63 55 41 48 9 6 13 1
55 47 38 42 7 4 10 1
54 46 34 37 10 9 10 0
63 55 44 45 10 8 9 2
49 41 29 37 7 4 13 0
62 54 48 45 5 7 9 2
60 52 42 46 9 4 9 2
62 54 47 51 4 2 11 1
59 51 40 44 8 5 11 2
54 46 35 40 9 6 10 0
74 66 45 52 18 12 11 2
65 57 46 45 10 12 9 0
69 61 54 53 5 7 10 1
68 60 46 53 10 5 12 2
65 57 46 47 10 10 9 0
79 71 60 62 8 6 11 3
70 62 54 53 10 7 6 2
58 50 45 43 5 6 8 1
65 57 45 50 11 6 9 1
71 63 55 57 9 6 7 0
64 56 43 47 12 8 9 1
66 58 47 50 10 7 9 1
62 54 48 45 6 9 8 0
55 47 38 41 8 6 9 0
67 59 50 55 8 4 9 0
65 57 42 53 11 4 12 0
75 67 61 62 4 1 10 4
70 62 46 56 11 5 13 1
55 47 38 45 6 1 11 1
67 59 51 56 5 2 11 1
54 46 38 41 6 4 10 1
52 44 35 38 10 5 7 1
57 49 38 41 10 7 9 1
66 58 43 49 12 8 11 1
61 53 42 47 11 6 8 0
58 50 41 45 10 5 7 0
