91 61 57 56 9 4 25 1
96 77 62 67 10 8 24 2
90 69 66 64 5 5 19 0
100 72 71 68 5 2 24 2
94 59 55 55 11 2 28 2
88 72 51 63 10 7 27 2
83 66 56 62 5 4 22 0
84 62 43 52 11 10 30 0
96 72 63 64 7 7 26 1
90 70 54 67 10 3 26 0
80 55 48 53 10 2 22 0
77 57 49 52 10 5 18 0
82 61 46 56 14 4 22 1
87 64 55 59 15 5 17 0
83 60 50 52 10 7 23 1
109 82 65 76 11 4 33 2
85 62 49 55 10 7 26 0
100 77 60 72 10 5 30 0
89 60 55 53 13 6 21 1
103 68 65 64 10 3 28 1
81 61 49 56 14 5 18 0
86 56 54 49 10 6 22 1
95 78 65 72 8 3 22 3
93 74 56 69 11 5 26 0
88 60 53 53 12 6 23 1
81 65 49 56 11 9 21 0
95 72 50 67 12 5 33 0
104 80 62 73 8 6 34 1
101 72 55 65 10 6 36 1
88 64 56 59 12 5 20 0
80 58 43 52 10 5 27 1
86 62 48 56 9 5 29 1
89 76 63 68 7 8 19 0
84 58 58 54 6 4 20 0
92 64 49 61 11 3 32 0
79 51 54 45 8 6 17 0
85 63 53 54 12 8 20 1
84 52 59 47 10 5 15 0
88 65 51 63 10 2 27 0
96 64 57 58 11 5 28 1
94 75 64 66 12 9 18 0
90 56 57 52 10 3 23 1
90 65 57 62 7 3 26 0
77 54 45 49 11 5 21 0
94 62 60 55 9 6 25 1
93 63 48 60 12 3 33 0
102 78 65 76 9 2 28 0
94 68 61 62 11 6 22 0
94 72 59 66 11 6 24 0
91 71 46 64 12 5 33 2
93 68 56 57 16 11 21 0
79 57 48 52 12 5 19 0
88 70 57 69 7 1 24 0
95 73 58 68 8 4 29 1
96 71 59 67 10 4 27 0
87 69 52 64 14 5 21 0
82 58 54 56 8 2 20 0
91 63 59 63 7 0 25 0
85 58 55 54 9 2 21 2
82 62 44 53 14 9 24 0
92 70 66 63 4 7 22 0
90 67 62 61 10 5 18 1
82 65 51 64 9 1 22 0
74 52 45 48 8 4 21 0
76 61 50 57 6 3 20 1
98 68 57 66 9 2 32 0
94 71 57 70 11 1 26 0
101 68 66 60 10 8 25 0
85 63 45 54 10 9 30 0
98 72 57 62 16 10 25 0
103 75 61 68 11 6 31 1
89 59 50 56 13 3 26 0
81 58 48 54 7 4 26 0
99 77 65 72 7 4 27 1
85 61 50 55 11 6 24 0
82 59 44 52 14 6 24 1
89 69 57 62 12 7 20 0
87 55 51 49 7 2 29 4
112 81 70 79 6 2 36 0
88 60 47 55 15 5 26 0
104 70 59 62 11 6 34 2
86 64 56 57 8 7 22 0
86 53 48 47 13 6 25 0
81 65 45 59 9 6 27 0
95 71 59 68 10 3 26 0
82 60 50 58 9 2 23 0
96 79 64 70 8 8 24 1
97 70 52 63 13 3 32 4
87 64 60 58 9 5 18 1
85 57 53 53 8 4 24 0
88 61 65 57 7 2 16 2
101 74 63 67 11 7 27 0
88 62 63 57 8 4 17 1
94 72 58 68 8 4 28 0
94 66 54 59 8 7 32 0
85 50 49 45 9 4 27 1
91 71 54 66 9 4 28 1
89 71 53 67 12 4 24 0
84 55 52 51 6 4 26 0
96 65 62 59 11 5 23 1
83 50 47 46 10 4 26 0
86 64 52 57 11 7 23 0
101 69 52 61 17 6 32 2
86 64 50 61 10 3 26 0
91 67 54 57 12 9 25 1
95 66 54 56 12 10 29 0
89 64 57 57 8 7 24 0
89 65 54 60 9 5 26 0
91 68 56 63 7 5 28 0
91 61 53 57 11 3 27 1
87 59 53 50 12 8 22 1
80 63 52 55 10 7 18 1
93 69 49 62 12 6 32 1
93 63 63 57 10 4 20 2
99 70 63 65 9 4 27 1
90 70 51 63 11 7 28 0
93 66 54 61 5 5 34 0
97 68 52 64 10 4 35 0
93 60 56 55 8 5 29 0
104 60 63 57 10 3 31 0
103 77 64 70 11 7 28 0
83 62 47 56 11 6 25 0
91 65 55 55 16 9 20 1
89 69 60 63 7 6 22 0
71 49 40 43 10 6 21 0
96 71 52 66 14 4 30 1
86 65 56 63 10 2 20 0
104 77 65 73 11 4 28 0
94 68 52 60 13 7 29 1
100 70 57 63 13 7 30 0
83 60 52 54 8 6 23 0
103 73 56 69 13 4 34 0
109 76 68 63 15 12 26 1
87 64 49 63 12 1 26 0
92 71 57 66 15 5 20 0
92 62 45 56 13 6 34 0
91 68 55 65 7 3 29 0
95 68 59 64 8 4 28 0
101 79 57 70 16 8 28 1
99 70 59 62 6 7 34 1
77 59 46 52 9 6 22 1
79 68 42 63 16 4 21 1
99 78 64 73 11 4 24 1
83 59 51 53 10 6 22 0
92 66 58 63 11 2 23 1
94 70 55 63 13 6 26 1
88 69 52 62 10 6 26 1
88 60 54 55 12 5 22 0
90 62 51 58 12 3 27 1
80 64 49 59 12 5 19 0
75 51 48 47 6 2 21 2
93 64 47 55 12 7 34 2
93 65 56 56 12 9 25 0
86 69 47 67 13 2 26 0
88 58 55 51 12 7 21 0
86 68 47 64 11 4 28 0
91 64 55 55 14 9 22 0
89 66 59 61 8 5 22 0
99 72 61 63 15 9 23 0
86 64 54 62 12 1 20 1
79 52 45 44 14 8 20 0
96 73 59 69 9 3 28 1
84 53 51 45 9 7 24 1
85 58 51 55 11 3 23 0
101 75 59 70 16 5 26 0
89 68 48 60 15 6 26 2
92 76 56 66 9 9 27 1
87 59 58 57 9 2 20 0
91 71 55 65 11 6 25 0
91 71 60 66 9 4 22 1
91 64 46 57 18 7 27 0
92 67 55 57 14 10 23 0
79 58 44 51 10 6 25 1
96 67 52 61 10 6 34 0
85 63 49 59 15 3 21 1
92 66 63 62 7 4 22 0
77 55 46 51 9 4 22 0
93 67 51 55 15 11 27 1
87 66 50 63 8 1 29 2
110 78 70 74 8 3 32 1
92 62 55 59 11 3 26 0
92 62 48 54 19 7 25 1
92 73 52 67 16 5 24 1
85 69 42 63 14 6 29 0
96 62 59 59 9 3 28 0
84 63 48 58 13 5 23 0
101 77 63 72 6 4 32 1
94 84 59 77 10 6 25 1
93 69 59 61 11 8 23 0
86 68 51 65 12 3 23 0
90 73 46 70 8 3 36 0
85 65 46 63 13 2 26 0
95 70 57 62 10 8 28 0
93 65 53 61 13 4 27 0
103 72 62 67 10 3 31 2
107 76 55 66 16 9 36 1
93 75 61 71 7 4 25 0
103 71 71 62 13 8 19 1
97 71 53 64 12 6 32 1
87 62 48 53 13 9 26 0
96 64 60 59 10 4 26 1
95 65 58 59 15 6 22 0
96 67 59 60 13 6 24 1
82 54 49 52 5 2 28 0
86 53 48 49 11 4 27 0
82 65 53 57 12 8 17 0
88 57 52 53 12 4 24 0
96 68 66 64 8 4 22 0
75 60 46 54 9 5 20 1
90 68 51 63 12 5 27 0
90 70 54 63 10 7 26 0
106 77 64 74 13 3 29 0
87 66 46 60 10 6 31 0
95 77 49 69 17 7 29 1
90 66 52 58 17 7 21 1
87 63 51 57 6 5 30 1
82 52 46 47 15 4 21 1
