72 65 53 53 12 10 7 2
64 56 53 49 4 7 7 0
57 52 44 43 6 7 7 2
63 56 45 43 9 11 9 2
65 59 49 54 7 3 9 2
65 61 49 54 9 5 7 2
58 53 42 47 10 6 6 0
59 53 45 47 5 5 9 1
61 56 47 48 6 8 8 0
57 49 41 43 8 3 8 3
63 54 49 45 7 6 7 3
59 54 47 41 6 9 6 4
62 57 43 47 10 8 9 2
53 48 32 37 11 8 10 3
74 68 58 65 7 3 9 0
62 56 46 45 8 8 8 3
62 54 46 48 8 6 8 0
62 51 50 41 8 7 4 3
56 47 39 41 9 6 8 0
59 52 49 48 4 4 6 0
63 59 43 51 9 4 11 4
59 53 46 45 7 5 6 3
69 62 49 57 13 5 7 0
69 60 48 52 11 6 10 2
54 51 41 42 5 9 8 0
59 54 45 48 5 6 9 0
55 45 41 39 7 5 7 1
61 56 45 47 10 8 6 1
65 59 53 53 5 5 7 1
57 50 43 41 6 8 8 1
60 55 42 47 10 6 8 2
58 55 43 48 8 6 7 1
60 55 48 48 4 6 8 1
64 57 46 49 8 5 10 3
69 61 50 51 12 10 7 0
56 49 41 40 7 8 8 1
64 54 50 44 10 9 4 1
44 42 33 35 6 6 5 1
90 76 64 66 10 8 16 2
65 61 49 50 9 5 7 6
57 52 37 48 13 4 7 0
63 58 43 47 9 9 11 2
77 68 63 61 7 6 7 1
71 69 56 58 7 8 8 3
60 56 46 47 9 7 5 2
56 49 42 37 8 10 6 2
57 52 39 48 10 4 8 0
64 60 52 53 5 7 7 0
65 63 45 58 11 4 9 1
53 48 39 44 8 3 6 1
66 61 54 53 6 8 6 0
44 36 32 32 7 4 5 0
69 61 51 50 7 7 11 4
48 41 30 34 11 6 7 1
67 59 53 51 5 6 9 2
74 69 53 61 9 8 12 0
61 56 47 49 5 7 9 0
57 48 45 42 7 5 5 1
55 48 35 41 10 6 10 1
58 52 46 44 5 3 7 5
62 59 45 43 11 13 6 3
58 49 46 40 6 8 6 1
57 55 42 47 9 7 6 1
64 57 46 46 11 10 7 1
64 62 46 52 8 9 10 1
62 52 50 45 7 6 5 1
50 43 33 40 7 3 10 0
63 56 45 47 10 7 8 2
75 67 55 55 9 8 11 4
57 47 41 40 11 4 5 3
61 57 50 49 5 5 6 3
79 72 57 63 8 8 14 1
60 57 44 53 5 4 11 0
56 52 42 43 7 6 7 3
56 51 34 41 15 9 7 1
60 54 40 45 11 5 9 4
53 51 40 44 7 5 6 2
72 65 55 60 7 4 10 1
56 49 39 44 11 3 6 2
55 47 35 42 10 4 10 1
60 53 44 47 5 6 11 0
62 60 49 49 7 8 6 3
67 65 52 54 6 11 9 0
58 52 40 45 8 6 10 1
63 56 36 41 16 13 11 2
65 63 44 53 15 10 6 0
56 50 42 43 8 7 6 0
54 48 39 44 8 4 7 0
57 52 44 45 7 7 6 0
61 53 40 40 15 12 6 1
60 59 44 51 8 4 8 4
61 55 49 49 6 6 6 0
68 56 51 47 9 6 8 3
60 54 49 48 3 4 8 2
60 50 48 43 7 6 5 1
58 51 39 43 11 8 8 0
56 54 37 49 9 4 10 1
48 41 35 37 8 4 5 0
52 46 37 37 8 8 7 1
63 56 44 46 12 9 7 1
63 60 44 45 11 12 8 3
54 50 43 42 5 7 6 1
49 44 36 33 5 8 8 3
64 56 48 50 6 6 10 0
56 52 47 44 7 4 2 4
54 47 37 38 11 8 6 1
62 56 48 48 4 5 10 3
64 59 54 47 5 8 5 4
66 54 57 46 7 7 2 1
66 61 51 54 9 6 6 1
63 54 48 45 9 8 6 1
68 62 53 48 10 11 5 3
55 44 46 37 5 5 4 2
59 55 39 44 10 6 10 5
60 54 38 44 12 9 10 1
59 56 40 43 11 10 8 3
59 49 48 45 2 4 9 0
59 49 42 46 7 3 10 0
56 48 37 40 9 6 10 2
61 55 46 47 9 8 6 0
50 43 34 33 10 7 6 3
75 69 57 59 7 8 11 2
59 56 46 49 8 7 5 0
57 50 40 38 9 9 8 3
57 48 40 39 9 6 8 3
62 56 50 51 8 3 4 2
63 55 50 44 7 9 6 2
62 54 47 47 6 7 9 0
58 55 42 51 8 3 8 1
59 56 50 49 6 7 3 0
63 55 41 48 12 5 10 2
71 62 49 53 12 8 10 1
62 53 48 48 8 3 6 2
67 58 50 48 8 10 9 0
62 53 46 43 8 9 8 1
64 53 50 49 6 4 8 0
56 49 46 44 2 4 8 1
66 64 46 51 9 8 11 5
66 57 49 53 8 4 9 0
44 41 37 33 4 6 3 2
75 69 55 62 10 5 10 2
61 54 55 44 2 8 4 2
50 44 33 38 9 4 8 2
48 43 38 40 6 2 4 1
61 54 47 44 8 8 6 2
57 51 44 41 9 7 4 3
76 70 59 57 8 9 9 4
62 58 51 51 4 4 7 3
70 63 57 56 6 5 7 2
72 68 51 62 12 4 9 2
70 59 56 45 9 10 5 4
67 61 50 53 7 7 10 1
63 62 44 53 10 9 9 0
53 45 38 40 6 2 9 3
52 47 39 44 7 2 6 1
49 44 34 35 8 7 7 2
64 54 45 45 13 9 6 0
59 51 49 43 6 7 4 1
48 41 37 33 6 5 5 3
62 55 47 50 11 4 4 1
67 64 49 57 10 6 8 1
51 47 38 42 5 5 8 0
60 58 44 49 10 7 6 2
62 53 47 42 9 8 6 3
66 62 48 51 8 9 10 2
65 60 46 48 12 9 7 3
61 53 48 44 7 5 6 4
47 43 37 38 4 3 6 2
64 55 43 51 11 2 10 2
54 51 38 45 9 5 7 1
56 52 42 44 9 7 5 1
62 57 37 45 12 10 13 2
53 50 38 44 7 5 8 1
64 60 49 49 8 10 7 1
62 56 47 52 8 3 7 1
64 62 51 53 7 9 6 0
68 60 48 52 8 6 12 2
48 44 34 39 7 5 7 0
65 58 45 50 10 5 10 3
61 57 45 49 7 6 9 2
54 50 34 43 13 6 7 1
62 55 49 46 7 6 6 3
66 64 48 56 8 5 10 3
53 46 43 40 3 5 7 1
65 62 51 57 5 4 9 1
64 60 45 51 11 8 8 1
60 57 51 53 4 3 5 1
49 45 38 36 8 7 3 2
61 61 47 56 7 4 7 1
63 52 42 48 11 4 10 0
68 66 51 54 11 11 6 1
60 54 39 42 13 11 8 1
71 66 47 61 11 3 13 2
55 48 39 42 9 5 7 1
60 53 45 43 8 9 7 1
67 59 50 47 8 10 9 2
66 61 51 52 6 8 9 1
60 52 40 45 10 6 10 1
61 58 48 50 7 6 6 2
61 53 46 42 8 7 7 4
52 44 42 40 5 3 5 1
60 54 46 48 9 6 5 0
42 40 28 32 8 6 6 2
69 63 49 58 11 4 9 1
68 58 54 43 7 10 7 5
53 43 44 36 6 5 3 2
71 64 57 56 8 6 6 2
55 51 38 46 6 4 11 1
70 61 50 51 13 9 7 1
65 59 48 50 10 7 7 2
58 54 44 49 6 3 8 2
69 62 52 54 10 7 7 1
56 50 39 38 10 8 7 4
52 44 42 35 4 7 6 2
67 59 49 50 12 8 6 1
